Suburb,Rooms,Type,Price,Distance,Postcode,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Regionname,Propertycount,zipcode,airbnb_price_mean,airbnb_record_count,review_scores_value_mean,review_scores_location_mean
Sunshine,4,h,590000.0,12.6,3020.0,1.0,1.0,490.0,,,Western Metropolitan,3755.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine,2,h,555000.0,12.6,3020.0,1.0,1.0,254.0,,,Western Metropolitan,3755.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine,3,h,605000.0,12.6,3020.0,1.0,1.0,462.0,104.0,1956.0,Western Metropolitan,3755.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine,4,h,930000.0,12.6,3020.0,2.0,2.0,504.0,174.0,2005.0,Western Metropolitan,3755.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine,2,u,550000.0,12.6,3020.0,1.0,1.0,0.0,,,Western Metropolitan,3755.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine,3,h,880000.0,12.6,3020.0,1.0,3.0,463.0,107.0,1925.0,Western Metropolitan,3755.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine,3,h,570000.0,12.6,3020.0,1.0,2.0,535.0,105.0,1970.0,Western Metropolitan,3755.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine,3,h,700000.0,12.6,3020.0,1.0,4.0,505.0,75.0,1960.0,Western Metropolitan,3755.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine,3,h,571000.0,12.6,3020.0,1.0,2.0,589.0,,1960.0,Western Metropolitan,3755.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine,4,h,835000.0,12.6,3020.0,2.0,2.0,465.0,,1980.0,Western Metropolitan,3755.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine,3,h,625000.0,12.6,3020.0,1.0,1.0,459.0,120.0,1955.0,Western Metropolitan,3755.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine,3,h,695000.0,12.6,3020.0,1.0,1.0,616.0,117.0,1930.0,Western Metropolitan,3755.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine,3,h,794000.0,12.6,3020.0,1.0,0.0,426.0,,,Western Metropolitan,3755.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine,3,h,890000.0,12.6,3020.0,1.0,1.0,668.0,,,Western Metropolitan,3755.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine,3,h,910000.0,12.6,3020.0,2.0,2.0,653.0,650.0,1992.0,Western Metropolitan,3755.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine,3,h,607000.0,12.6,3020.0,1.0,2.0,563.0,122.0,1965.0,Western Metropolitan,3755.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine,3,h,679500.0,12.6,3020.0,1.0,1.0,351.0,125.0,2002.0,Western Metropolitan,3755.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine,3,t,500000.0,12.6,3020.0,1.0,2.0,224.0,159.0,1985.0,Western Metropolitan,3755.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine,4,h,895000.0,12.6,3020.0,2.0,3.0,430.0,144.0,1945.0,Western Metropolitan,3755.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine,3,h,762500.0,12.6,3020.0,1.0,1.0,510.0,,,Western Metropolitan,3755.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine,2,h,702000.0,12.6,3020.0,1.0,0.0,611.0,,,Western Metropolitan,3755.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine,2,t,410000.0,12.6,3020.0,2.0,2.0,204.0,85.0,2008.0,Western Metropolitan,3755.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine,2,h,720000.0,12.6,3020.0,1.0,2.0,465.0,,,Western Metropolitan,3755.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine,3,h,590000.0,12.6,3020.0,2.0,1.0,286.0,,,Western Metropolitan,3755.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine,3,h,635000.0,12.6,3020.0,1.0,1.0,631.0,107.0,1960.0,Western Metropolitan,3755.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine,3,h,711000.0,12.6,3020.0,1.0,2.0,494.0,,,Western Metropolitan,3755.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine,4,h,700000.0,12.6,3020.0,1.0,5.0,650.0,,,Western Metropolitan,3755.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine,2,h,435000.0,12.6,3020.0,1.0,1.0,155.0,,1940.0,Western Metropolitan,3755.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine,4,h,1001000.0,12.6,3020.0,2.0,2.0,581.0,97.0,,Western Metropolitan,3755.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine,3,h,591500.0,12.6,3020.0,1.0,2.0,427.0,,,Western Metropolitan,3755.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine North,4,h,716000.0,13.3,3020.0,1.0,1.0,683.0,,,Western Metropolitan,4217.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine North,3,h,701000.0,13.3,3020.0,2.0,0.0,630.0,,,Western Metropolitan,4217.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine North,3,h,555000.0,13.3,3020.0,1.0,1.0,565.0,,,Western Metropolitan,4217.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine North,3,h,490000.0,13.3,3020.0,1.0,2.0,541.0,,,Western Metropolitan,4217.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine North,3,h,620500.0,13.3,3020.0,1.0,1.0,609.0,,,Western Metropolitan,4217.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine North,3,h,480000.0,13.3,3020.0,1.0,2.0,546.0,99.0,1978.0,Western Metropolitan,4217.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine North,2,h,435000.0,13.3,3020.0,1.0,4.0,343.0,81.0,1960.0,Western Metropolitan,4217.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine North,3,h,607000.0,13.3,3020.0,1.0,2.0,575.0,,,Western Metropolitan,4217.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine North,3,h,600000.0,13.3,3020.0,1.0,3.0,634.0,,,Western Metropolitan,4217.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine North,2,h,560000.0,13.3,3020.0,1.0,1.0,615.0,106.0,1970.0,Western Metropolitan,4217.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine North,4,h,626800.0,13.3,3020.0,1.0,2.0,581.0,130.0,1950.0,Western Metropolitan,4217.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine North,3,h,670000.0,13.3,3020.0,1.0,2.0,532.0,,,Western Metropolitan,4217.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine North,3,h,571500.0,13.3,3020.0,2.0,2.0,528.0,137.0,1990.0,Western Metropolitan,4217.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine North,2,u,315000.0,13.3,3020.0,1.0,1.0,14.0,,,Western Metropolitan,4217.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine North,3,h,630000.0,13.3,3020.0,1.0,4.0,625.0,,,Western Metropolitan,4217.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine North,3,h,685000.0,13.3,3020.0,1.0,3.0,592.0,,,Western Metropolitan,4217.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine North,3,h,690000.0,13.3,3020.0,1.0,3.0,629.0,,,Western Metropolitan,4217.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine North,5,h,605000.0,13.3,3020.0,2.0,2.0,661.0,133.0,1960.0,Western Metropolitan,4217.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine North,3,h,808000.0,13.3,3020.0,1.0,2.0,692.0,,,Western Metropolitan,4217.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine North,3,h,790000.0,13.3,3020.0,1.0,2.0,568.0,,,Western Metropolitan,4217.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine North,3,h,600000.0,13.3,3020.0,1.0,2.0,751.0,112.0,1960.0,Western Metropolitan,4217.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine North,3,h,650000.0,13.3,3020.0,1.0,0.0,598.0,112.0,1950.0,Western Metropolitan,4217.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine North,4,h,640000.0,13.3,3020.0,1.0,1.0,609.0,,,Western Metropolitan,4217.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine North,4,h,736000.0,13.3,3020.0,1.0,2.0,615.0,133.0,1955.0,Western Metropolitan,4217.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine North,3,h,605000.0,13.3,3020.0,1.0,1.0,617.0,,,Western Metropolitan,4217.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine North,3,h,650000.0,13.3,3020.0,1.0,1.0,611.0,,,Western Metropolitan,4217.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine North,3,h,725000.0,13.3,3020.0,1.0,1.0,668.0,,,Western Metropolitan,4217.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine North,2,h,715000.0,13.3,3020.0,1.0,2.0,588.0,,,Western Metropolitan,4217.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine North,4,h,735000.0,13.3,3020.0,2.0,5.0,635.0,201.0,1975.0,Western Metropolitan,4217.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine North,3,h,635800.0,13.3,3020.0,1.0,1.0,602.0,,,Western Metropolitan,4217.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine North,3,h,432500.0,13.3,3020.0,1.0,1.0,581.0,,,Western Metropolitan,4217.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine North,3,h,621000.0,13.3,3020.0,1.0,1.0,619.0,,,Western Metropolitan,4217.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine North,3,h,580000.0,13.3,3020.0,1.0,1.0,0.0,,,Western Metropolitan,4217.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine North,3,h,680000.0,13.3,3020.0,1.0,2.0,553.0,105.0,,Western Metropolitan,4217.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine North,3,h,700000.0,13.3,3020.0,1.0,2.0,538.0,111.0,1975.0,Western Metropolitan,4217.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine North,3,h,650000.0,13.3,3020.0,1.0,2.0,476.0,,,Western Metropolitan,4217.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine North,2,h,1190000.0,13.3,3020.0,1.0,6.0,968.0,141.0,1950.0,Western Metropolitan,4217.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine North,3,h,591000.0,13.3,3020.0,1.0,2.0,673.0,673.0,1970.0,Western Metropolitan,4217.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine North,3,h,665000.0,13.3,3020.0,1.0,2.0,707.0,101.0,1940.0,Western Metropolitan,4217.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine North,3,h,710000.0,13.3,3020.0,1.0,1.0,610.0,,,Western Metropolitan,4217.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine North,4,h,705000.0,13.3,3020.0,2.0,1.0,570.0,,,Western Metropolitan,4217.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine North,3,h,520000.0,13.3,3020.0,1.0,1.0,535.0,,,Western Metropolitan,4217.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine North,3,h,620000.0,13.3,3020.0,3.0,2.0,221.0,155.0,2011.0,Western Metropolitan,4217.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine North,3,h,503000.0,13.3,3020.0,1.0,1.0,251.0,90.0,1945.0,Western Metropolitan,4217.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine North,5,h,1000000.0,13.3,3020.0,2.0,1.0,786.0,295.0,1999.0,Western Metropolitan,4217.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine North,3,h,650000.0,13.3,3020.0,1.0,1.0,556.0,,,Western Metropolitan,4217.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine North,3,h,871000.0,13.3,3020.0,1.0,2.0,694.0,,,Western Metropolitan,4217.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine West,3,h,496000.0,13.5,3020.0,1.0,2.0,780.0,,,Western Metropolitan,6763.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine West,3,h,488000.0,13.5,3020.0,1.0,2.0,538.0,,,Western Metropolitan,6763.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine West,3,h,560000.0,13.5,3020.0,1.0,3.0,582.0,115.0,1970.0,Western Metropolitan,6763.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine West,3,h,615000.0,13.5,3020.0,2.0,6.0,667.0,152.0,1975.0,Western Metropolitan,6763.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine West,3,t,450000.0,13.5,3020.0,3.0,1.0,344.0,178.0,2004.0,Western Metropolitan,6763.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine West,3,h,581000.0,13.5,3020.0,1.0,4.0,656.0,,1970.0,Western Metropolitan,6763.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine West,4,h,625000.0,13.5,3020.0,2.0,2.0,611.0,,1960.0,Western Metropolitan,6763.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine West,4,h,645400.0,13.5,3020.0,2.0,3.0,765.0,,,Western Metropolitan,6763.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine West,3,h,680000.0,13.5,3020.0,1.0,2.0,726.0,144.0,1966.0,Western Metropolitan,6763.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine West,3,h,620000.0,13.5,3020.0,1.0,4.0,699.0,125.0,1960.0,Western Metropolitan,6763.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine West,3,u,545000.0,13.5,3020.0,2.0,1.0,240.0,131.0,2011.0,Western Metropolitan,6763.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine West,5,h,621000.0,13.5,3020.0,2.0,2.0,596.0,176.0,1997.0,Western Metropolitan,6763.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine West,3,h,515000.0,13.5,3020.0,1.0,1.0,620.0,106.0,,Western Metropolitan,6763.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine West,4,h,601000.0,13.5,3020.0,1.0,4.0,520.0,,,Western Metropolitan,6763.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine West,3,h,687000.0,13.5,3020.0,1.0,1.0,695.0,102.0,1950.0,Western Metropolitan,6763.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine West,3,h,668000.0,13.5,3020.0,1.0,2.0,697.0,,1970.0,Western Metropolitan,6763.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine West,3,h,485000.0,13.5,3020.0,4.0,2.0,482.0,166.0,1955.0,Western Metropolitan,6763.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine West,4,h,510000.0,13.5,3020.0,1.0,1.0,672.0,151.0,1970.0,Western Metropolitan,6763.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine West,3,h,665000.0,13.5,3020.0,3.0,2.0,699.0,,,Western Metropolitan,6763.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine West,3,h,500000.0,13.5,3020.0,1.0,1.0,541.0,133.0,1970.0,Western Metropolitan,6763.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine West,3,h,825000.0,13.5,3020.0,1.0,0.0,792.0,,,Western Metropolitan,6763.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine West,3,h,480000.0,13.5,3020.0,1.0,2.0,696.0,148.0,1960.0,Western Metropolitan,6763.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine West,3,h,544500.0,13.5,3020.0,2.0,2.0,696.0,,,Western Metropolitan,6763.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine West,4,h,621000.0,13.5,3020.0,1.0,1.0,700.0,130.0,1950.0,Western Metropolitan,6763.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine West,3,h,575000.0,13.5,3020.0,1.0,2.0,686.0,,,Western Metropolitan,6763.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine West,3,h,650000.0,13.5,3020.0,1.0,3.0,612.0,,1970.0,Western Metropolitan,6763.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine West,3,h,593000.0,13.5,3020.0,1.0,1.0,534.0,,,Western Metropolitan,6763.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine West,3,h,690000.0,13.5,3020.0,1.0,0.0,540.0,121.0,1967.0,Western Metropolitan,6763.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine West,3,h,625000.0,13.5,3020.0,1.0,2.0,650.0,,,Western Metropolitan,6763.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine West,3,h,660000.0,13.5,3020.0,1.0,4.0,700.0,,,Western Metropolitan,6763.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine West,3,h,472500.0,13.5,3020.0,1.0,1.0,586.0,,,Western Metropolitan,6763.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine West,3,h,547500.0,13.5,3020.0,1.0,2.0,603.0,131.0,1950.0,Western Metropolitan,6763.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine West,3,h,590000.0,13.5,3020.0,2.0,4.0,697.0,,,Western Metropolitan,6763.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine West,1,h,280000.0,13.5,3020.0,1.0,2.0,0.0,45.0,2009.0,Western Metropolitan,6763.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine West,3,h,555000.0,13.5,3020.0,1.0,1.0,836.0,106.0,1975.0,Western Metropolitan,6763.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine West,3,h,587000.0,13.5,3020.0,1.0,1.0,694.0,,,Western Metropolitan,6763.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine West,3,h,600000.0,13.5,3020.0,2.0,2.0,579.0,156.0,1999.0,Western Metropolitan,6763.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine West,3,h,622500.0,13.5,3020.0,1.0,1.0,534.0,131.0,1970.0,Western Metropolitan,6763.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine West,2,u,350000.0,13.5,3020.0,1.0,1.0,235.0,80.0,1990.0,Western Metropolitan,6763.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine West,4,h,657000.0,13.5,3020.0,2.0,4.0,651.0,178.0,1975.0,Western Metropolitan,6763.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine West,3,h,795000.0,13.5,3020.0,1.0,2.0,739.0,,,Western Metropolitan,6763.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine West,3,h,682000.0,13.5,3020.0,1.0,1.0,694.0,155.0,1960.0,Western Metropolitan,6763.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine West,3,h,520000.0,13.5,3020.0,1.0,2.0,691.0,170.0,1960.0,Western Metropolitan,6763.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine West,3,h,470000.0,13.5,3020.0,1.0,1.0,591.0,103.0,1971.0,Western Metropolitan,6763.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine West,3,h,586000.0,13.5,3020.0,1.0,1.0,701.0,120.0,1960.0,Western Metropolitan,6763.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine West,3,h,305000.0,13.5,3020.0,1.0,2.0,367.0,114.0,1970.0,Western Metropolitan,6763.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine West,4,h,705000.0,13.5,3020.0,2.0,4.0,759.0,198.0,1975.0,Western Metropolitan,6763.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine West,3,h,486000.0,13.5,3020.0,1.0,2.0,539.0,,,Western Metropolitan,6763.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine West,4,h,645000.0,13.5,3020.0,2.0,3.0,616.0,215.0,1970.0,Western Metropolitan,6763.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine West,3,h,530000.0,13.5,3020.0,1.0,1.0,623.0,,,Western Metropolitan,6763.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine West,3,h,500000.0,13.5,3020.0,1.0,2.0,627.0,109.0,1970.0,Western Metropolitan,6763.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine West,3,t,510000.0,13.5,3020.0,2.0,1.0,333.0,141.0,2012.0,Western Metropolitan,6763.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine West,5,h,715000.0,13.5,3020.0,2.0,2.0,654.0,,,Western Metropolitan,6763.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine West,3,h,545000.0,13.5,3020.0,1.0,2.0,512.0,,,Western Metropolitan,6763.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine West,3,h,750500.0,13.5,3020.0,2.0,6.0,805.0,181.0,1995.0,Western Metropolitan,6763.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Sunshine West,3,h,451000.0,13.5,3020.0,1.0,6.0,655.0,146.0,1978.0,Western Metropolitan,6763.0,3020.0,69.55555555555556,45.0,9.176470588235293,8.941176470588236
Surrey Hills,4,h,2440000.0,11.2,3127.0,3.0,2.0,596.0,264.0,1930.0,Southern Metropolitan,5457.0,3127.0,86.41176470588235,68.0,9.518518518518519,9.333333333333334
Surrey Hills,3,t,1110000.0,11.2,3127.0,2.0,2.0,401.0,129.0,1970.0,Southern Metropolitan,5457.0,3127.0,86.41176470588235,68.0,9.518518518518519,9.333333333333334
Surrey Hills,4,h,2128000.0,11.2,3127.0,3.0,2.0,771.0,312.0,2000.0,Southern Metropolitan,5457.0,3127.0,86.41176470588235,68.0,9.518518518518519,9.333333333333334
Surrey Hills,3,h,2009000.0,11.2,3127.0,1.0,2.0,843.0,,,Southern Metropolitan,5457.0,3127.0,86.41176470588235,68.0,9.518518518518519,9.333333333333334
Surrey Hills,5,h,2200000.0,11.2,3127.0,3.0,2.0,735.0,235.0,1920.0,Southern Metropolitan,5457.0,3127.0,86.41176470588235,68.0,9.518518518518519,9.333333333333334
Surrey Hills,3,t,1330500.0,11.2,3127.0,2.0,2.0,226.0,,2004.0,Southern Metropolitan,5457.0,3127.0,86.41176470588235,68.0,9.518518518518519,9.333333333333334
Surrey Hills,3,t,1325000.0,11.2,3127.0,2.0,1.0,302.0,,,Southern Metropolitan,5457.0,3127.0,86.41176470588235,68.0,9.518518518518519,9.333333333333334
Surrey Hills,3,u,930000.0,11.2,3127.0,2.0,2.0,252.0,,1992.0,Southern Metropolitan,5457.0,3127.0,86.41176470588235,68.0,9.518518518518519,9.333333333333334
Surrey Hills,2,u,640000.0,11.2,3127.0,1.0,1.0,0.0,76.0,1970.0,Southern Metropolitan,5457.0,3127.0,86.41176470588235,68.0,9.518518518518519,9.333333333333334
Surrey Hills,2,u,745000.0,11.2,3127.0,1.0,1.0,161.0,,,Southern Metropolitan,5457.0,3127.0,86.41176470588235,68.0,9.518518518518519,9.333333333333334
Surrey Hills,3,h,2100000.0,11.2,3127.0,2.0,2.0,1255.0,,,Southern Metropolitan,5457.0,3127.0,86.41176470588235,68.0,9.518518518518519,9.333333333333334
Surrey Hills,3,h,1700000.0,11.2,3127.0,1.0,1.0,763.0,180.0,1930.0,Southern Metropolitan,5457.0,3127.0,86.41176470588235,68.0,9.518518518518519,9.333333333333334
Surrey Hills,4,h,2500000.0,11.2,3127.0,2.0,2.0,783.0,256.0,1920.0,Southern Metropolitan,5457.0,3127.0,86.41176470588235,68.0,9.518518518518519,9.333333333333334
Surrey Hills,3,h,1910000.0,11.2,3127.0,2.0,1.0,404.0,,,Southern Metropolitan,5457.0,3127.0,86.41176470588235,68.0,9.518518518518519,9.333333333333334
Surrey Hills,2,h,1018000.0,11.2,3127.0,1.0,2.0,391.0,15.0,,Southern Metropolitan,5457.0,3127.0,86.41176470588235,68.0,9.518518518518519,9.333333333333334
Surrey Hills,4,h,2200000.0,11.2,3127.0,2.0,2.0,734.0,272.0,1920.0,Southern Metropolitan,5457.0,3127.0,86.41176470588235,68.0,9.518518518518519,9.333333333333334
Surrey Hills,3,u,736000.0,11.2,3127.0,1.0,2.0,195.0,,,Southern Metropolitan,5457.0,3127.0,86.41176470588235,68.0,9.518518518518519,9.333333333333334
Surrey Hills,2,u,770000.0,11.2,3127.0,1.0,1.0,156.0,,1960.0,Southern Metropolitan,5457.0,3127.0,86.41176470588235,68.0,9.518518518518519,9.333333333333334
Surrey Hills,4,h,2345000.0,11.2,3127.0,2.0,2.0,798.0,,,Southern Metropolitan,5457.0,3127.0,86.41176470588235,68.0,9.518518518518519,9.333333333333334
Surrey Hills,4,h,2860000.0,11.2,3127.0,2.0,2.0,779.0,264.0,2014.0,Southern Metropolitan,5457.0,3127.0,86.41176470588235,68.0,9.518518518518519,9.333333333333334
Surrey Hills,4,h,1530000.0,11.2,3127.0,2.0,2.0,486.0,,1890.0,Southern Metropolitan,5457.0,3127.0,86.41176470588235,68.0,9.518518518518519,9.333333333333334
